Instance,Income
173535,12399.957048241105
173536,11212.61874839862
173537,123486.91638731182
173538,681168.1013006038
173539,41029.7668887653
173540,233551.6997374513
173541,44626.91490305529
173542,39961.11948605707
173543,275008.015158017
173544,31333.833699326628
173545,13236.362687386674
173546,104626.740831795
173547,105616.98296978376
173548,32238.501629564355
173549,155368.91330932773
173550,17006.597969234408
173551,51357.650200867836
173552,52744.521754057765
173553,32777.89403187349
173554,85838.3738451694
173555,14178.63075930912
173556,20943.166129884223
173557,134652.86166214925
173558,31825.59566482374
173559,896914.1497466495
173560,20668.753303192432
173561,108390.61574244633
173562,20432.89175625702
173563,64899.94770765248
173564,12218.658801177678
173565,24898.080165371444
173566,486298.33756794635
173567,111356.80778984042
173568,164028.0730275717
173569,110074.22495014207
173570,94983.75872093758
173571,28813.57116820558
173572,111405.07603828363
173573,179112.58752582918
173574,226005.5043731654
173575,194657.098290242
173576,88900.36340890008
173577,116748.43346034715
173578,29247.0443722961
173579,67826.36523382313
173580,262241.44090785854
173581,224055.6581639046
173582,145425.80275244248
173583,111251.8602249734
173584,164064.50204695787
173585,47228.052438692845
173586,33170.21661221138
173587,27308.383994494325
173588,31690.00721309241
173589,11715.19402719795
173590,39289.21810736502
173591,126225.99948050738
173592,46729.90826135614
173593,48922.569899381146
173594,63840.20942202893
173595,61958.59879212842
173596,17754.016376023792
173597,54732.61677489835
173598,884018.4014926349
173599,43593.968780077594
173600,44552.79809889091
173601,60374.918549452
173602,16359.207281264926
173603,88761.12710113522
173604,260577.13976610496
173605,131805.2888361749
173606,42317.50022362762
173607,70949.57568988853
173608,306621.04417525994
173609,27967.35234508982
173610,21743.93101346159
173611,29628.752088856472
173612,343301.3657556443
173613,635065.4802682231
173614,160685.77556612462
173615,122920.20543014136
173616,6304.178593132211
173617,14496.470970955657
173618,20638.21537285887
173619,98133.06937488586
173620,16762.464853827496
173621,68395.1358042307
173622,32893.75304497337
173623,61956.09048889415
173624,91823.89051406634
173625,15096.406040283866
173626,116342.02911623807
173627,54027.14371637543
173628,138238.77671150418
173629,265160.9465943146
173630,48444.404963216366
173631,105049.17853916374
173632,107525.45346880496
173633,105364.8651229578
173634,262899.6343208122
173635,79697.73267842352
173636,41514.667049309035
173637,14732.692061560578
173638,105654.96135675759
173639,35559.34734161513
173640,36344.43129442401
173641,423408.4548771748
173642,325589.5920333143
173643,22842.787097334603
173644,74846.01698705398
173645,340754.61866020225
173646,43492.78202359646
173647,20633.34052282855
173648,149602.86394662643
173649,24790.089727062918
173650,25146.538596882372
173651,296348.4875495754
173652,268788.9784511699
173653,26954.914485069516
173654,288341.73554718756
173655,25561.25932616682
173656,42050.67968931198
173657,51235.94765189097
173658,8609.411638557789
173659,46339.145338189126
173660,50698.27971101424
173661,67308.63593423685
173662,174846.51539610088
173663,18701.028411012274
173664,91373.66143397144
173665,11938.982768009388
173666,44532.44521652574
173667,15648.631383304213
173668,78529.08509142697
173669,38625.575467318544
173670,45947.70573824522
173671,473996.4215748306
173672,224091.5950026597
173673,74784.55358806039
173674,164596.36080402625
173675,17364.110127089276
173676,23906.0521098554
173677,20034.98219282441
173678,15639.63408348032
173679,29740.167761765802
173680,31298.72583086137
173681,75173.64442626863
173682,14531.934810380555
173683,313667.51362246636
173684,341399.2929426875
173685,88673.86186312976
173686,15646.299690483433
173687,103466.06592273472
173688,240722.93395863485
173689,21590.69173131579
173690,249618.64828998232
173691,145488.39392104655
173692,38203.941646131876
173693,47779.126029775936
173694,31786.787292005643
173695,107974.37775397096
173696,25412.912983382343
173697,40741.148860673246
173698,24168.457478640565
173699,15333.900048220366
173700,231452.62894925827
173701,180686.5071649831
173702,37108.891108677315
173703,41539.48200806937
173704,51792.70032554186
173705,36310.48552236084
173706,19837.593715986848
173707,442420.7763037854
173708,24426.939318793527
173709,154835.35691857708
173710,794250.6967292528
173711,325397.28169784497
173712,29743.579828745893
173713,27288.08076309764
173714,108896.06434204795
173715,32819.71830853968
173716,197362.24245673808
173717,27406.173580510535
173718,20391.5319621732
173719,38564.535227060114
173720,298308.5033543403
173721,23789.35966090752
173722,234798.68332829373
173723,30720.628832146598
173724,55755.292113242525
173725,64421.62789460664
173726,22771.894238736968
173727,380439.97866422083
173728,771924.7559793086
173729,56405.43245692099
173730,46405.22431663649
173731,186956.29396416526
173732,160400.54314576217
173733,323599.7313210997
173734,219025.91030177916
173735,129170.11598649417
173736,95029.06423253933
173737,125107.86348322211
173738,34442.96671483005
173739,148422.5657325961
173740,24894.31486340991
173741,33231.662772367636
173742,13589.473095281443
173743,11350.945084866891
173744,110886.436119542
173745,54389.04094583964
173746,9237.008327062698
173747,265293.41878672055
173748,64644.07247390082
173749,61964.8912435701
173750,22329.162468859526
173751,33672.50965482967
173752,88939.31701127584
173753,196431.99319697247
173754,44947.614991214854
173755,49776.312242219465
173756,87857.72131976015
173757,345575.16956716444
173758,239237.9923022911
173759,28131.780194054358
173760,33934.762522936835
173761,55468.67974517778
173762,20886.618790484554
173763,62498.38237911206
173764,36827.23120079012
173765,218352.78279595464
173766,68688.99212279239
173767,46031.44450425267
173768,52685.44339082346
173769,24501.124588167662
173770,115864.92691162789
173771,20728.76913140388
173772,129738.57048719953
173773,189699.49128882965
173774,13602.573393605517
173775,33902.47912911615
173776,24938.503760121173
173777,54884.57036852403
173778,85719.89287273727
173779,38688.65557731445
173780,224807.9058826516
173781,46174.48533494167
173782,47317.71660378924
173783,6334.769167562145
173784,758543.8466776713
173785,12523.399974268847
173786,22401.180423674385
173787,36712.4402735692
173788,25975.11688531647
173789,22916.126360583665
173790,108546.10884668228
173791,104038.89882604065
173792,154680.06236050942
173793,138805.04540763237
173794,71901.73492115164
173795,33336.614474654576
173796,16741.626345364555
173797,173293.76066552335
173798,87679.45988720351
173799,46177.383127218796
173800,20207.426012894517
173801,467908.2527539366
173802,49539.74002194153
173803,301999.9367488979
173804,15651.269238049947
173805,39467.239230768864
173806,136392.23043494465
173807,259395.29811969347
173808,12672.047575061873
173809,20666.655941412104
173810,23437.264091437162
173811,36043.93532677622
173812,20667.304919788403
173813,27892.127131221
173814,270197.88977694826
173815,53948.41576985166
173816,40051.41634926518
173817,28910.219154461058
173818,24932.430255970623
173819,35011.65002600202
173820,45155.39296043584
173821,163115.53597779444
173822,153246.49521189797
173823,28403.44783252518
173824,29647.522001832265
173825,31990.835559484385
173826,53821.62439948416
173827,242982.98953186028
173828,254202.0519123488
173829,151428.28568101084
173830,70503.6098732193
173831,31527.339040705323
173832,543213.1788348365
173833,32939.64707710087
173834,1072596.8776888824
173835,129712.8741482756
173836,36648.01012868471
173837,157999.94865693914
173838,29648.98444599997
173839,189833.98111368698
173840,53354.34402994291
173841,55971.02695837211
173842,236196.64300010022
173843,198382.2210450651
173844,802832.289470504
173845,59306.95465616893
173846,51534.907417789604
173847,21883.242053846683
173848,18766.252187379756
173849,471314.1398040118
173850,18042.390729696115
173851,39558.967160032844
173852,51999.41913546232
173853,47373.712279782834
173854,91655.0615160815
173855,33912.921732602656
173856,27772.25883656232
173857,72245.8285886041
173858,89268.867769789
173859,88453.8792948773
173860,19347.737962564366
173861,328446.119705949
173862,27772.583853332824
173863,40117.811897253094
173864,13644.532471468581
173865,110567.79165928604
173866,14003.26049341783
173867,26780.4640731481
173868,38324.97935466027
173869,162092.12529386822
173870,6264.724320759117
173871,103207.6245914932
173872,124902.49379439323
173873,63925.50971626481
173874,13088.0376108486
173875,257953.22091208296
173876,27654.74140592967
173877,20681.936820910418
173878,32222.931268818436
173879,16587.944453340384
173880,252320.4783601268
173881,158645.12472954864
173882,488110.58669496956
173883,42339.46920088621
173884,15275.995045224136
173885,197336.7755885192
173886,30965.350831872875
173887,66320.06457507228
173888,18066.821152511147
173889,34227.93511981687
173890,33780.561784148704
173891,185168.63172073857
173892,47605.29938820129
173893,307253.40212800785
173894,22674.43837057105
173895,129121.7704438021
173896,794520.2290293105
173897,30735.860554589224
173898,15611.533138896537
173899,176209.0362878247
173900,17770.626339747036
173901,163253.18353920017
173902,155110.25574095937
173903,42250.01648999257
173904,64306.711214655705
173905,35163.34720941528
173906,174019.5176736168
173907,122641.96651853646
173908,36896.13634698149
173909,48121.252549916884
173910,67907.59161126053
173911,25703.329976959772
173912,62905.6686696848
173913,134233.87812007946
173914,10259.206471087138
173915,90340.8380143955
173916,659931.4442996988
173917,50853.92876569954
173918,28173.970887054405
173919,97973.89467953838
173920,136488.1016353779
173921,636277.3954171683
173922,41495.293268506226
173923,68197.36609020311
173924,48522.615589880086
173925,40118.96191608363
173926,74100.76856722921
173927,16606.652575212483
173928,115383.98110543836
173929,33251.56593710826
173930,173699.7328395386
173931,46611.4529323402
173932,566389.5997677654
173933,234162.85915432675
173934,55670.851693025936
173935,113109.41459237905
173936,14801.786914716939
173937,69961.76835794601
173938,43285.827683661155
173939,138234.04179604145
173940,196245.60190195593
173941,164297.5902156995
173942,118137.64450615681
173943,30603.844621761815
173944,147479.86499480685
173945,58183.67599956701
173946,30936.047342924587
173947,28983.315872207102
173948,97970.04890416595
173949,38610.75272694292
173950,40369.284670585774
173951,668879.3299625604
173952,37739.713070890895
173953,14512.339691354377
173954,54061.407090171575
173955,76466.41100085535
173956,213769.5266149175
173957,22702.64719734974
173958,205767.73307425765
173959,74365.9404222282
173960,97871.8939834848
173961,13948.347698968342
173962,182433.64415063837
173963,139967.36711068157
173964,49343.10200877819
173965,15909.748087978061
173966,43615.97309901468
173967,80015.48924805896
173968,32220.283145894336
173969,47135.01230250574
173970,100882.76584231833
173971,30565.052703819987
173972,21645.47133081525
173973,20853.002129316486
173974,29015.5939908031
173975,623941.4787390998
173976,40372.61594494305
173977,34675.15715639089
173978,73118.33375490273
173979,39497.709288328755
173980,11009.20261624708
173981,41255.04379400792
173982,43136.59887535098
173983,9654.200864811271
173984,77392.22233952305
173985,34776.79628967267
173986,39018.6206033098
173987,131551.79854232792
173988,50668.09559840955
173989,17415.377450858483
173990,33547.788282535825
173991,98927.47217427425
173992,14144.875085966694
173993,240592.6956509483
173994,52837.375690457324
173995,17156.1190553341
173996,20710.24385504046
173997,137051.83640731964
173998,20186.84526845296
173999,96598.75491025562
174000,88640.92259105554
174001,91870.66222434152
174002,260198.65754336762
174003,14525.7706295744
174004,234216.9508174257
174005,71307.20168837634
174006,78980.43520369213
174007,17716.31935861531
174008,22520.246068659122
174009,594713.4791281694
174010,129306.58729641962
174011,83220.97950522888
174012,282521.26366092026
174013,18814.580928250653
174014,242412.9693306978
174015,15277.398380532566
174016,28424.543640123957
174017,31105.026178315646
174018,29038.631459121978
174019,44177.26640536566
174020,47486.030937063464
174021,58891.10412742152
174022,300322.474706776
174023,17207.088940686957
174024,41693.522536251694
174025,13855.81135598908
174026,274570.87829937297
174027,39196.88239227846
174028,132964.4487159804
174029,770379.4603122224
174030,67268.03953041292
174031,43006.92866940656
174032,44830.9252979615
174033,80215.92352295452
174034,99989.47816268333
174035,263213.49032880366
174036,15670.00214696586
174037,32903.2483931793
174038,33108.13000519849
174039,111021.53470837361
174040,119106.25593280474
174041,116636.58584239947
174042,32333.73123546998
174043,31290.9886512757
174044,68890.2275730602
174045,14854.389051531007
174046,48279.72805197257
174047,19002.285173624758
174048,160025.13377724445
174049,12669.878132198504
174050,40737.858395179464
174051,9921.766123165944
174052,196752.09093120266
174053,27660.61184349526
174054,17380.790523862932
174055,90177.6029767364
174056,25232.85153235375
174057,47331.38111753863
174058,27004.76139134611
174059,13328.543207945673
174060,19586.223032029746
174061,202933.1208944327
174062,46854.74701684982
174063,19676.84866421436
174064,31773.226029595517
174065,322807.8485253268
174066,24741.498701658027
174067,43562.34727621032
174068,96144.33500695076
174069,41380.82226412941
174070,38859.524033009926
174071,41354.88143043962
174072,20184.108696669944
174073,37029.47628932425
174074,80824.63608587303
174075,321698.7179887354
174076,106832.298444627
174077,23942.347412446932
174078,114265.42457827469
174079,51382.57781593492
174080,480720.3804306002
174081,71495.33092100701
174082,126095.9288176615
174083,129562.50414209328
174084,127125.47069730057
174085,41832.12371260931
174086,206359.093857255
174087,124207.38119423379
174088,77911.14492609643
174089,35516.83676344342
174090,38789.06963133423
174091,187808.51793868758
174092,19983.524133365107
174093,232993.4449095191
174094,262643.22508888884
174095,276683.894366039
174096,38850.83505152725
174097,12799.813821745434
174098,15351.826942081949
174099,42282.07391290042
174100,139091.80885665756
174101,37600.72024686487
174102,45016.28369947278
174103,99546.25795815016
174104,29175.299684988295
174105,377181.43450878403
174106,22227.39546392198
174107,815713.6579527705
174108,23055.636647151372
174109,140191.3658060261
174110,138671.24053904563
174111,75888.86381536088
174112,199333.04458991843
174113,28994.53946912508
174114,269911.91510000004
174115,16218.153188948632
174116,295321.6319735196
174117,141784.80725678933
174118,175041.38350791275
174119,17768.353028291676
174120,41168.98278062886
174121,146845.7494348266
174122,26582.62636343439
174123,33508.39788302235
174124,92662.12177061198
174125,65606.06614455146
174126,589894.8835789706
174127,419010.2492967503
174128,527802.4748628411
174129,44606.96346395524
174130,33185.681038652714
174131,33231.3580948972
174132,41538.87016982
174133,100996.84126922232
174134,19805.153997917954
174135,129212.60911760983
174136,130117.3600014697
174137,12523.415222057902
174138,78464.670769126
174139,152245.84788145416
174140,130370.66122876383
174141,71240.47831452198
174142,11351.065029845324
174143,17196.068067850167
174144,304432.2491633752
174145,209381.9169619738
174146,82114.97901797236
174147,17346.22133514428
174148,270796.91631093377
174149,397043.7929731382
174150,95162.13844440138
174151,13719.081942693669
174152,17156.9390082976
174153,274920.0012065022
174154,45981.340020247415
174155,94634.59287047396
174156,126431.51997260182
174157,35122.5263909015
174158,90140.20803423252
174159,52662.019861897716
174160,36355.753503456
174161,68840.75151600261
174162,68674.26137003908
174163,31098.64284642154
174164,560469.3726887435
174165,105049.15214912282
174166,120521.66945723094
174167,141210.03503705963
174168,112690.50912628589
174169,133401.15059622697
174170,77619.12290652179
174171,259398.98985939645
174172,163097.5649491003
174173,22800.33051142454
174174,112342.28643054134
174175,67619.02416671334
174176,67859.47594812472
174177,32540.813752852526
174178,169964.80092349162
174179,127214.41080348498
174180,64597.89423242579
174181,91302.86502867725
174182,94713.75326625249
174183,27296.339883925375
174184,96027.18238080147
174185,16320.469003615917
174186,12989.003710642239
174187,28227.54770028105
174188,66490.19643029704
174189,85498.76076607606
174190,157780.53748182146
174191,160642.0054620444
174192,112390.90266648514
174193,111238.37960170834
174194,47605.01844277976
174195,123497.75991158944
174196,98880.88131411998
174197,281139.1881718505
174198,123789.82136435513
174199,41796.75981882173
174200,370951.2214158509
174201,79218.69726115777
174202,19538.403860847535
174203,64766.960659106226
174204,46136.79047556189
174205,19605.3994830239
174206,52657.37974952574
174207,67488.80088378255
174208,72747.65290584308
174209,94629.15154181795
174210,43763.57529951333
174211,211730.08245208146
174212,95175.72888337147
174213,75140.51098927282
174214,124036.94814971273
174215,26279.825781752104
174216,13982.487237141044
174217,35477.10845530847
174218,190546.05415644156
174219,37629.32532812738
174220,530766.1260089136
174221,101972.12914383758
174222,254156.80776178435
174223,169020.14336922218
174224,22014.310168912136
174225,516954.1578303469
174226,25278.70846462738
174227,50669.70060732831
174228,64376.20615703265
174229,46994.2003633233
174230,23118.791738045475
174231,17472.514795151565
174232,53937.05059543226
174233,28021.691739106212
174234,99698.53256338784
174235,100618.94481036664
174236,13215.286171846514
174237,93583.40494028809
174238,36650.21852045879
174239,78396.07528985487
174240,50968.43850534354
174241,47365.072350542876
174242,48941.19421130005
174243,26094.93033821193
174244,37085.94792170233
174245,51924.15737986379
174246,40594.46374346191
174247,28662.741408612193
174248,80279.99212657758
174249,53211.3902565027
174250,36213.3003773543
174251,340428.2782123573
174252,68475.54989980134
174253,17325.953350632957
174254,72016.26284550897
174255,37753.01049741863
174256,105853.38946052316
174257,118039.03038183518
174258,155398.84715690566
174259,16139.350699758492
174260,26467.427412357647
174261,48379.28118145096
174262,212996.72211425356
174263,506035.7750513039
174264,119070.05657409171
174265,24249.034377075917
174266,26883.511086586128
174267,28040.33545267143
174268,14593.21559752533
174269,22499.650629106498
174270,45747.157573414326
174271,213165.9780976856
174272,60482.17810492611
174273,66311.68730065333
174274,31918.661778254875
174275,22226.201281515183
174276,603033.8499901005
174277,31881.535996662176
174278,17911.79596991576
174279,17052.636247332302
174280,149418.80605294064
174281,51281.68407217485
174282,73118.6683832849
174283,31611.71614856441
174284,25144.85008900548
174285,73193.69013413935
174286,76772.50714851668
174287,53096.921894584775
174288,70217.47644635332
174289,19948.692958536863
174290,14155.342744272846
174291,31658.726824385827
174292,559617.8140087464
174293,507606.22599792504
174294,164250.23654645358
174295,73569.38529616958
174296,79437.56000484889
174297,37035.56366225638
174298,178894.45435254506
174299,25083.45460277929
174300,99122.92291944445
174301,28027.417402155577
174302,12131.299871825942
174303,47161.34319390135
174304,26269.1324757047
174305,63853.68661218514
174306,169999.49729985514
174307,31317.99819704216
174308,264772.42831241724
174309,15727.14960291233
174310,26401.432779404517
174311,216129.6039088366
174312,110534.36985192349
174313,249861.2801355928
174314,68265.35358460541
174315,18534.07208127409
174316,123049.75964719662
174317,32681.43622550844
174318,59958.04751909992
174319,16540.870684547026
174320,221435.68045179365
174321,58914.602526773895
174322,34821.13796677312
174323,19175.525738338336
174324,180208.7985097185
174325,23244.351855243345
174326,100532.17081863449
174327,85273.85478307455
174328,105162.85364691853
174329,655874.8413885093
174330,17889.385404785626
174331,12149.587658134446
174332,43984.778821266904
174333,28761.6361542208
174334,16089.539798197928
174335,10875.98252000809
174336,137854.68706668864
174337,226818.7478444663
174338,35161.509609073284
174339,442986.8580869736
174340,22655.866217258328
174341,288996.4989017152
174342,440775.4634428249
174343,31317.631460736244
174344,16433.59608177579
174345,121385.74517203172
174346,18899.23500133497
174347,32975.536271930105
174348,99810.29003252296
174349,41446.86413362038
174350,50948.36122310226
174351,156414.72911589005
174352,46805.36541494137
174353,183056.46459104345
174354,60327.16147398671
174355,32869.79943240453
174356,140058.40784608392
174357,72503.70486244638
174358,280092.4691313341
174359,67484.96550680281
174360,388760.79718118947
174361,461415.56684746634
174362,77587.63218226281
174363,200816.71649690747
174364,84453.44901192347
174365,74777.87623302937
174366,74546.27865109615
174367,28216.01182273839
174368,67746.40571685461
174369,17046.79263642871
174370,20952.829122091323
174371,185315.97292345067
174372,96275.80408955607
174373,246720.59037903082
174374,131554.58909078612
174375,66738.87068602076
174376,50574.67260306257
174377,16245.419810875199
174378,40803.98812643303
174379,14706.780677695051
174380,24546.11212636034
174381,67677.73554996107
174382,228493.0506120665
174383,220852.1295349074
174384,29093.668333684716
174385,82976.82117974912
174386,254074.23315445866
174387,56023.21970370002
174388,130221.84323764822
174389,494184.3405993863
174390,1107812.412595525
174391,42531.037680113535
174392,43901.65658151333
174393,10348.664473077039
174394,34629.33054006344
174395,15249.88982683262
174396,26561.76497314773
174397,8233.524714207291
174398,160908.63955069712
174399,28209.34668744425
174400,232928.64276915195
174401,253551.430313166
174402,101998.71882132109
174403,293773.0158428368
174404,22601.88866389766
174405,16472.918198918363
174406,8974.671825866033
174407,23391.638501159177
174408,17775.294468615164
174409,20055.648566018295
174410,63220.073235428914
174411,69409.95722495312
174412,70164.34162202156
174413,24213.5672776872
174414,290726.5505635408
174415,262447.93863504083
174416,31835.05260880475
174417,30662.351581991526
174418,287323.6275109164
174419,194674.47405429627
174420,11888.608482174934
174421,145038.67498713755
174422,137438.6665847992
174423,65443.60508446901
174424,21048.57886737932
174425,45077.75700854281
174426,302360.3800649933
174427,34997.53178586288
174428,65286.56259383479
174429,40465.115273027535
174430,133320.1656843764
174431,14937.170174656712
174432,175988.99747706234
174433,29618.61703675449
174434,31598.81483422143
174435,121256.5811956583
174436,63889.92012440718
174437,51581.172685991005
174438,88810.33214254623
174439,239552.1320634733
174440,34302.95072564728
174441,23696.327629837175
174442,8912.459797908916
174443,130360.2596658972
174444,46429.614747843574
174445,31563.22442458028
174446,943302.8737928403
174447,31336.643520444457
174448,224995.3320107613
174449,62891.6300893485
174450,98532.43584516016
174451,28420.74663108996
174452,353106.9261031986
174453,42911.143060069226
174454,58431.848470778205
174455,58009.78210800222
174456,29729.489243836088
174457,16707.03221690908
174458,18567.50589632926
174459,56009.97171673396
174460,37893.380989554295
174461,624847.2541312284
174462,53004.01870207632
174463,10246.49732445128
174464,26069.71403288071
174465,30671.36035870056
174466,175005.6005370516
174467,229687.9778794863
174468,21464.869395243506
174469,31981.30851708162
174470,22523.488898875283
174471,37747.076071135234
174472,35729.859287603154
174473,45006.91355280883
174474,29248.550264440146
174475,175867.8047023165
174476,13528.559706374861
174477,33608.8236086059
174478,48958.849376598584
174479,202243.52316857927
174480,18114.16860457966
174481,47964.79809709852
174482,430974.76937235246
174483,119942.20151598292
174484,213886.67960672083
174485,24346.395292464324
174486,14438.971998587494
174487,177755.04565334853
174488,108186.68577987864
174489,14966.456556115892
174490,235950.28763761307
174491,30449.86440897199
174492,67646.01951637655
174493,202671.76932002508
174494,20465.750110881436
174495,18173.762859207574
174496,454933.0540100018
174497,120208.64650073333
174498,130408.67843977583
174499,37908.6346950075
174500,38538.558079918446
174501,73412.23800059466
174502,22718.62118987473
174503,113426.36482992774
174504,27407.254105370426
174505,15375.508108208729
174506,48213.094681339724
174507,107207.81232876483
174508,57394.300548469466
174509,155291.30900039067
174510,177895.34424897094
174511,41449.58963937842
174512,167801.23476465905
174513,38643.48761698022
174514,96105.759620366
174515,12254.291036357385
174516,64332.53320297181
174517,269230.3433957565
174518,81844.60045036333
174519,65203.93903069442
174520,116744.79835455987
174521,14672.093320293983
174522,148329.13205409175
174523,330592.0366148848
174524,28454.77491042198
174525,108976.9016212555
174526,18286.035621299037
174527,1912609.525863156
174528,48014.503470280106
174529,18613.413980652265
174530,54015.49757400746
174531,73596.7323628359
174532,176567.39101696055
174533,70676.2430666503
174534,25818.77388495401
174535,43667.49569554754
174536,87306.3910886152
174537,18083.152523164925
174538,188330.17939570307
174539,25596.566433988697
174540,46084.96029782985
174541,21463.82326778608
174542,30451.408212628707
174543,130090.4201738906
174544,58379.760528933024
174545,19282.277609127217
174546,58170.21869808361
174547,181191.2719628519
174548,40147.231158075745
174549,17141.16601660886
174550,34333.73680941298
174551,30340.057775293637
174552,36300.734517212135
174553,632450.5338599571
174554,284355.5908667272
174555,76047.65464727547
174556,104098.15936388476
174557,69287.21099037143
174558,51849.38424996637
174559,194352.03926011606
174560,57089.53543647255
174561,80763.64837269556
174562,147110.84058433748
174563,41215.9357582252
174564,126180.14505353091
174565,193327.13643271688
174566,35954.63604366466
174567,26029.008227161572
174568,20691.5860658663
174569,18260.72349824102
174570,18134.062167562995
174571,341079.36555690994
174572,94412.79740094775
174573,256521.16986917303
174574,461842.8495705069
174575,33587.10784002178
174576,29363.463711136395
174577,79659.48852532808
174578,50922.87861573427
174579,291974.06334016146
174580,34062.671338338114
174581,107834.82405107291
174582,20318.853357830147
174583,423397.0114413839
174584,373837.80323399056
174585,254867.52147978745
174586,164126.174001386
174587,100594.6212377459
174588,61856.25867781129
174589,58283.42594001398
174590,39501.773734787625
174591,35077.238436791944
174592,18311.80206970281
174593,12561.497184658927
174594,51577.63852095946
174595,19231.659344917905
174596,89280.01720963186
174597,25903.817104356658
174598,180348.55504666478
174599,37801.10046857505
174600,54247.93291431317
174601,158732.2365268359
174602,205599.25284538974
174603,25560.0944261599
174604,38977.00551400464
174605,83317.36150225872
174606,37267.33610513966
174607,99248.78749962055
174608,30998.045260882107
174609,34515.335605656495
174610,102400.75803551308
174611,47795.79026939882
174612,116916.53723449774
174613,50218.92440336798
174614,20366.045127229972
174615,406704.57532627677
174616,450235.64072316344
174617,63693.16990642595
174618,599867.6347588858
174619,50003.644696092255
174620,69354.37694479388
174621,91939.85336295629
174622,33434.97073120637
174623,51154.88846897878
174624,31109.355344246196
174625,79995.69740001921
174626,217047.94654972825
174627,13331.112993820661
174628,40296.42978946632
174629,125434.91580299288
174630,44721.46112029266
174631,19178.05862347768
174632,18698.12424098153
174633,64302.76867274299
174634,42772.12451751992
174635,23685.64701205246
174636,160938.26689148982
174637,123640.27361833511
174638,114585.26379814028
174639,50022.33293390368
174640,59518.460771605896
174641,33256.60991384011
174642,38807.34644480725
174643,42109.65695535559
174644,195403.4545468238
174645,37851.1696790036
174646,232684.2045546302
174647,17972.18973492909
174648,409578.93754740205
174649,15750.093552613167
174650,198099.0052174096
174651,235176.92947362617
174652,24814.76402403239
174653,61810.44093695076
174654,84465.72061274803
174655,143829.8071501182
174656,114202.96411895283
174657,30280.342980598816
174658,115762.6628627492
174659,18876.4630096296
174660,30998.149379759587
174661,135651.16261662534
174662,17605.813929064323
174663,77327.08050497873
174664,59283.36735836386
174665,38638.5738767651
174666,49990.92153237843
174667,12703.252236416201
174668,138222.6837723655
174669,28245.78811238957
174670,14363.516209302903
174671,30177.246322403058
174672,91257.48642219367
174673,14675.574770711952
174674,264892.7817224874
174675,198517.79309841993
174676,15851.912482031037
174677,19044.13098074677
174678,116980.00098776519
174679,17124.566095719816
174680,307196.8600564169
174681,34191.20964220221
174682,17375.28823765549
174683,68808.41469499012
174684,27192.080238582203
174685,117410.47412599705
174686,28044.844587039835
174687,26965.788081827264
174688,20546.546460728485
174689,505532.52538375923
174690,37278.1600564323
174691,23323.287568697036
174692,25337.331147427358
174693,100869.23691043383
174694,176137.03429546402
174695,21243.592897423314
174696,336948.72451196046
174697,432334.84093321464
174698,52839.45454621972
174699,34212.963743530076
174700,15372.65478212429
174701,17575.82027236903
174702,30282.01216609783
174703,30697.156568044684
174704,64476.9396934367
174705,131211.95152120024
174706,40500.94992596352
174707,93910.9976390509
174708,387582.81690704694
174709,15173.153824938743
174710,41928.96906841778
174711,67035.32543973776
174712,120917.19043590133
174713,48145.561864740346
174714,20679.740347660412
174715,54398.22864448734
174716,11824.912945323484
174717,24768.56133072633
174718,17724.78622604157
174719,35516.65922673048
174720,143021.22255614345
174721,110364.09874415498
174722,68719.25668424857
174723,12780.552268576983
174724,637516.1714946522
174725,33343.904153432086
174726,12308.376410970022
174727,32798.07391598627
174728,20965.482339051938
174729,31713.44639379283
174730,22683.32266502466
174731,149988.2445108773
174732,21757.928292660636
174733,43465.97354524426
174734,19729.03432818681
174735,21934.70247150902
174736,160136.00541631354
174737,17892.910068236022
174738,54308.30028010149
174739,134017.8680523507
174740,427950.3517043135
174741,271914.741757603
174742,68739.84248703376
174743,147891.64268816868
174744,41396.05180075576
174745,244278.95106294
174746,135145.40765870616
174747,23002.582140458115
174748,98744.96367284292
174749,25859.862402530624
174750,36499.23397225297
174751,40467.10409509312
174752,148782.4047172022
174753,39665.13140577076
174754,81834.38416115419
174755,37267.15760600985
174756,78683.75861670937
174757,10867.540325301785
174758,42870.15806501352
174759,66546.28521698466
174760,126087.58769968111
174761,28750.629193279536
174762,80947.82662401984
174763,30166.05194245363
174764,51273.24588103326
174765,31677.322664138126
174766,34937.54313202901
174767,10085.49157643713
174768,484022.9303989153
174769,36394.20245938676
174770,36337.092483184664
174771,50198.7380056116
174772,255092.48089583038
174773,52481.2788333357
174774,166216.03103781078
174775,23659.672035091997
174776,37210.14137294915
174777,24675.442869778733
174778,100918.08487224016
174779,511561.62413918256
174780,27993.049850795676
174781,75650.08870871043
174782,276312.4768256229
174783,208029.30670527753
174784,38959.426285528534
174785,163313.48271858398
174786,16098.065640135157
174787,161471.55772638143
174788,22154.609591673176
174789,107265.10064107575
174790,17574.884009884016
174791,587556.2967632373
174792,54477.080783719444
174793,33685.80586518007
174794,57640.262774365685
174795,44675.45815552083
174796,265734.0601658296
174797,26938.81866141942
174798,205175.17716200315
174799,102807.91630190209
174800,62166.942258676194
174801,17182.243170486752
174802,136870.56947093943
174803,56337.8938673827
174804,113406.48809141623
174805,28455.921162604518
174806,17307.15471062834
174807,66698.0976189816
